Filename,Total Duration (s),Pause Duration (s),Mean Energy,Mean Pitch (Hz),Spectral Centroid,Zero Crossing Rate,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_Delta_1,MFCC_Delta_2,MFCC_Delta_3,MFCC_Delta_4,MFCC_Delta_5,MFCC_Delta_6,MFCC_Delta_7,MFCC_Delta_8,MFCC_Delta_9,MFCC_Delta_10,MFCC_Delta_11,MFCC_Delta_12,MFCC_Delta_13,MFCC_Delta2_1,MFCC_Delta2_2,MFCC_Delta2_3,MFCC_Delta2_4,MFCC_Delta2_5,MFCC_Delta2_6,MFCC_Delta2_7,MFCC_Delta2_8,MFCC_Delta2_9,MFCC_Delta2_10,MFCC_Delta2_11,MFCC_Delta2_12,MFCC_Delta2_13
galesayers_5_2.wav,53.0,23.6,0.0378,79.62,3287.74,0.0989,-587.1852,126.644356,-38.87668,44.926083,-25.023907,14.904772,-0.42312366,-19.901373,3.1847425,-6.3030853,-13.496363,-6.2683463,-6.549498,-0.012989089,0.030631538,0.0082391165,-0.016914535,0.008460628,-0.0010780722,-0.003604883,0.00061042217,0.0037100625,-0.00037310974,-0.006064693,-0.0017284474,0.00064591196,0.0017954458,0.00025699203,0.0012400197,-0.0031758014,0.00022588264,-0.0005043367,0.0028202448,0.0012930814,0.0008258041,-0.0004139877,0.00061975804,2.2789625e-05,-0.0004872672
galesayers_5_1.wav,44.0,22.37,0.0604,86.05,2532.64,0.0604,-644.49585,129.27855,-31.342428,24.990543,-8.921247,0.5171202,-6.5876074,-21.416128,-15.306803,-12.760265,-7.963629,-10.96629,-4.907315,-0.0051149353,0.0076374444,0.005211026,-0.0011619577,0.011018902,0.004216026,0.0013023096,0.00016610214,-0.0025666158,-0.00035324524,-0.0035193472,-0.002356154,0.00019247312,-0.0022518693,-0.0014654902,0.0015284324,0.00031934338,-0.00064561435,0.0009901356,-0.001065166,-0.0011798062,0.0014337646,0.0013714654,0.0005747608,0.00041684922,0.000775075
FrankVincent_3.wav,29.0,6.35,0.0293,61.87,2748.8,0.0792,-576.84186,136.68445,-26.78273,33.178947,-6.2147617,15.540436,-1.2967361,2.7409763,-10.178841,-0.5043198,-2.64571,0.14846145,-5.8114266,-0.014051512,0.01837122,0.020493973,0.01310615,0.023427594,-0.002197723,-0.0018241835,0.0046589016,-0.0029453347,-0.0002665201,0.008304533,-0.0086729145,-0.005949561,0.0004382458,0.0046151076,-0.00101761,-0.0057369145,-0.001499996,-0.0010755727,0.0029968566,0.0012067432,-0.001242684,-0.0008342845,0.0003927462,0.0009573443,0.0005305258
alanramsey_10.wav,55.0,26.14,0.017,56.87,1698.38,0.0497,-698.56006,144.6912,-6.8811874,23.381346,29.157536,5.3873305,7.2613015,-7.5732136,-6.9573636,0.8105591,-2.9603212,1.517895,-4.433311,0.023117216,0.018263627,0.0026804698,0.0059095486,0.0059164097,0.0013161221,0.0033872563,0.0017775772,-0.0015218903,0.0016109232,0.00038905453,-0.0026507343,0.0019343039,-0.0013781649,-0.0002844537,0.00067473284,-0.0010374134,-0.0011737758,-0.00021075975,-0.00030490998,0.00018147775,0.00031815702,-0.00066754315,-3.8704675e-05,0.0011085366,0.00018296597
EvelynKeyes_10.wav,63.02,25.61,0.0243,93.34,1832.13,0.0404,-622.94507,164.26166,-14.498963,25.704441,5.5250387,7.5122743,2.0969524,1.2081531,0.60249805,-2.0924242,1.883134,-0.4925543,-0.07505849,0.023148885,0.011524087,-0.012952935,-0.004179966,-0.0017559049,-0.0018519287,0.00072639796,0.0031106018,-0.0046708053,-0.012613542,-0.0034668525,0.0034610836,0.0029020414,0.00084853754,-0.004754447,-0.0006064634,0.0007337959,0.0028704978,0.00013967862,-0.0014150203,-0.00013002,-0.0020238885,-0.00020770088,0.0014235454,4.2888376e-05,0.0005768934
EvelynKeyes_0.wav,30.02,7.91,0.022,90.91,2197.85,0.0548,-597.3702,149.20982,-23.358416,37.072483,4.817449,17.914232,0.7626628,3.9239547,-1.941672,-3.4067035,-2.082347,-1.9282287,-1.3049029,0.003727092,0.010496313,-0.005981727,-0.016206887,-0.021844089,-0.0157077,-0.0059947576,0.01297663,0.0038420993,-0.0043420075,0.0010117913,0.008537459,0.013252983,0.014562253,-0.004447607,-0.0074555418,-0.003250766,-0.0015087683,-0.004157668,0.0019320926,0.0015490785,-0.00023183902,-0.0021832208,0.0024061066,0.007063412,0.0015547547
thomasdorsey_0.wav,18.0,4.39,0.0297,93.92,1173.28,0.0304,-673.45337,175.0064,-9.31019,-7.3907523,13.592035,-3.2322872,-11.678193,-21.206333,-15.103435,-5.890969,-16.189798,-20.322397,-11.708615,-0.0053124786,-0.02697855,-0.03758268,-0.008907268,0.012077277,0.0123185925,0.01310907,0.012341283,0.0072260895,0.0010048238,-0.0035557565,-0.00021127852,0.003679785,-0.011531384,-0.0081036445,0.0018534679,0.0002457525,-0.0022332417,1.6316377e-05,0.00040607157,0.0011490034,0.0046081776,0.0037145703,-0.0004601775,-0.00040799475,0.0010383676
Vampiro_0.wav,100.0,53.73,0.0325,55.61,2989.53,0.0599,-700.6278,109.885155,11.812077,32.746483,9.593292,19.86862,3.6606245,5.1176863,-12.380285,1.3269039,5.6585503,-1.7018013,0.74212456,0.028144432,0.014204742,0.0009434941,-0.0031787597,-0.006247078,7.231008e-05,-0.0025577506,0.0019807094,-0.0042470074,-0.00570807,-0.0012078016,-0.0027190372,-0.0014857842,0.007885763,0.0033106224,-0.00225704,-0.0010742989,-0.00049662986,0.0004983406,-0.0001710733,-0.0013628593,-0.002185128,-0.0017902737,-0.0006229186,-0.00010952422,0.00057211134
Vampiro_5.wav,39.01,1.18,0.0214,57.08,2144.61,0.032,-627.3135,141.78914,8.827351,34.80393,6.860192,28.677853,8.565858,20.005922,-9.938615,3.1039896,4.271556,-6.0424933,-2.4187586,-0.007543276,-0.00042999958,0.0066238707,0.0018092459,-0.00058248674,1.1328323e-05,-0.0019841222,-0.0033069213,0.0021695844,0.0015544762,-0.004233729,-0.0019305678,0.0009160778,-0.002115635,-0.00023878178,0.0010339124,-0.0010409565,-0.00054334436,2.6736505e-05,-0.0007699043,-0.00032549733,0.00079548766,0.0008103366,-0.00018345923,0.00024751728,0.00022867924
DonaldSutherland_3.wav,90.0,42.55,0.0347,51.7,2484.71,0.0416,-687.1411,126.11331,32.559,39.257175,-1.5831041,29.876913,9.312548,6.8427296,-2.247859,-3.880467,1.7312652,1.2859758,0.70330346,-0.0021607613,0.0018229975,0.0036277531,0.00074861565,-0.00020794602,8.740858e-05,0.0005033555,0.0014153285,0.0022699975,-0.00055757654,-0.001012788,-0.00057894824,-0.0006998708,-0.0010403388,-0.00083729887,-0.0008692467,-0.00039204315,0.0010649024,0.00031821695,-4.8732225e-05,0.00040225178,0.00024857384,0.00013526758,-0.0002736151,-0.00032006364,-0.0003129246
DavidMilch_10.wav,90.0,80.5,0.0169,61.47,1970.69,0.0462,-788.58307,104.25294,29.943228,14.007485,11.589191,8.490019,-2.0611598,-5.856665,-5.7025476,-7.991082,-1.7843671,1.0545312,-1.0816911,-0.013116581,-0.012797895,-0.0025755835,0.0024427054,0.0025948759,0.0018795804,0.0006934403,-0.00015507141,0.0010678123,0.0021482802,0.00010117066,-0.002987578,-0.003514705,-0.0025780445,-0.0025117004,-0.0005183255,0.00018517925,-0.00048919726,-0.0011241427,-0.0009221093,-0.00021883078,0.0003042931,0.00030756014,2.8853707e-05,-8.992052e-05,2.926e-05
DavidMilch_15.wav,90.0,37.36,0.0102,63.86,2174.88,0.0642,-690.4295,144.46771,-1.9433973,18.959278,6.6542997,0.06050871,-7.7339582,-14.963691,-2.1108718,-16.76389,-9.467393,0.46042025,-9.007395,-0.042093564,-0.022570955,0.006839176,0.00014758715,0.000400078,0.0010045767,0.0036834355,0.0036162883,0.0003583531,0.002094028,-0.0011404597,-0.002433516,0.0006257139,0.0020988353,0.0059572402,0.0013695431,-0.00493709,0.0016847663,-0.0007889254,-0.0024240161,-0.000327803,-0.0014604516,-0.00029125094,0.00025826413,0.00088513235,-0.000937851
GregFingersTaylor_10.wav,90.0,33.68,0.0249,65.59,2784.68,0.0638,-658.7469,132.57407,14.064169,19.763887,10.602539,30.313274,-25.220327,8.798292,-0.7913313,-8.035338,-0.2678463,3.030253,-3.8877172,-0.007141992,0.010896737,0.0074517652,-0.012657651,-0.0043918146,0.006409562,0.00017158069,-0.0011184771,3.0364312e-05,0.001802059,0.0027893526,-0.006967315,0.0063722045,0.0006675767,0.0013388195,0.00054706907,-0.0010409951,-0.0027413683,-0.00065012864,0.0021159397,0.0009789275,-0.0015208133,0.00026559122,0.0014196866,-0.0011052088,-0.00028664205
TonyBennett_15.wav,86.0,41.46,0.0352,67.76,2149.7,0.0472,-722.7218,128.42995,19.645235,20.988804,7.917566,19.683239,10.356973,-8.871747,-9.599761,-5.108933,-9.163094,-9.030951,-7.35813,-0.024501005,-0.0029902267,0.009288297,0.005315643,0.004387672,0.0048675505,0.004191375,0.0005444184,0.0020848492,0.0005995185,-0.0013572976,-0.0004067761,-0.0030708006,0.006620602,-0.0032609575,-0.0018898959,0.0017885641,0.0010110378,-2.6911304e-05,5.277676e-05,-0.0016431438,-0.0010185788,0.00012172594,-3.0273559e-05,0.0006505525,0.00054223585
TonyBennett_0.wav,27.01,9.35,0.0426,75.8,2368.38,0.0619,-651.967,131.29512,-11.977434,49.484753,-2.36932,13.288401,12.146353,-17.64598,-10.56475,-9.405427,4.224311,-15.419819,-4.5552673,0.021958558,0.01644453,-0.022292012,-0.032340664,-0.011994536,-0.0122881485,-0.0068904627,-0.0005951452,-0.0007352903,0.006172934,0.0056951833,0.0045258645,0.0006329664,0.023292352,0.0081342235,-0.0075248173,-0.0042818896,-0.00825978,-0.0020933552,-0.002378865,-0.003224611,0.0012285156,0.0011527167,0.0005493405,0.00036089114,0.00032512227
ronano_rahilly_15_2.wav,24.0,5.39,0.0483,51.14,1414.65,0.0206,-699.03723,147.3387,51.381805,48.662376,18.652939,23.228785,10.3359785,5.913111,-3.0929425,-0.4679799,2.5285053,-1.3312726,-6.073274,0.046570607,0.026572308,0.00488892,0.0039289123,0.006957612,0.0047962,-0.004819122,-0.000592062,0.0017453107,0.00030497194,-0.0069980994,-0.0060777967,-0.0060238293,-0.00026792576,-0.0074738553,-0.00038059906,0.0072430014,0.0021510073,-0.0009273068,-0.00013774668,-0.0017387256,-0.0033860048,-0.00044148677,0.001338428,0.003128848,0.0006409715
ronano_rahilly_15_1.wav,88.0,28.93,0.0934,62.13,2035.02,0.0598,-631.0676,155.15712,-8.678793,42.952827,1.8752553,11.976464,-2.3844326,-15.426328,1.9991708,-17.711304,3.525655,-6.3626957,-9.223887,0.039421532,0.012944677,-0.011142946,0.005281149,0.00061577227,0.003309584,-0.0004672545,-0.00028757748,0.0020599656,-0.0021293594,0.0034932962,-0.00070123334,-0.0006412759,-0.000676198,0.00046092572,0.00033339512,-0.00079291064,1.5032574e-05,-0.00010978754,-0.0006100416,-0.0005956149,-6.0289643e-05,9.472403e-05,-0.00021170107,-7.832365e-06,0.00014731669
OmarSharif_10.wav,79.01,22.01,0.0654,66.56,2409.43,0.0573,-633.1111,141.22047,6.4296117,37.575363,0.6741354,20.325861,-15.202844,1.4673668,-5.7374697,-11.565916,-1.6971241,-7.832813,-3.1648536,0.004201284,0.017098805,0.010251741,-0.00039744243,0.0027379603,0.0015144919,0.0029811512,-0.0016746577,-0.0022808916,-0.0050808243,-0.005148616,-0.0047460976,-0.0020074518,0.0011148741,0.002291461,0.0008992162,-0.00035676724,-0.00013239132,0.001351508,0.0018584561,-0.00036830624,0.0007389749,0.00022270775,0.0007031814,-0.0006616531,-0.0014501434
OmarSharif_0.wav,14.01,5.25,0.0434,68.66,2257.57,0.0556,-643.6511,138.67317,-8.084509,45.17473,0.9130504,7.3926744,-8.322215,-10.827258,0.34085232,-11.00973,-0.92848074,-5.7402325,-1.39552,0.025763966,-0.002158139,-0.011057382,0.02292234,0.015714662,-0.01163713,-0.008322327,0.0066977344,0.014409715,0.001955127,0.0043070475,-0.01088175,-0.0126138795,0.056848515,-0.010236108,-0.003991342,-0.02263226,-0.008294255,0.0121582495,0.011241885,-3.712377e-05,-0.013519076,-0.00108393,0.00040206854,0.0022005057,0.0031930837
peterreveen_15.wav,40.0,13.54,0.0498,72.98,2586.12,0.0577,-700.4472,116.7973,0.34671992,36.692913,21.46633,18.478064,-4.1296177,-7.9202485,-1.4332732,-1.2985195,-2.0524611,-2.097192,-2.0259573,-0.033545982,-0.008585954,0.012128788,-0.0067559797,-0.0015095884,-0.0020755224,-0.002165605,0.0011643392,-0.0038577672,-0.00227405,-0.00032814755,0.0023218375,0.007853548,-0.0035519707,-0.00031680267,0.0026877546,0.0003610125,0.0022461743,0.0030501678,0.0021834434,0.0018827615,-0.0002511901,-0.0009221588,-0.00056076125,0.00010538572,0.00076077355
JimNeidhart_0.wav,25.0,0.01,0.1749,101.06,1873.83,0.04,-541.60034,179.01486,-36.9146,28.189438,-2.1302958,-0.94369674,-11.982768,2.2417169,-19.289488,-16.291357,-8.477799,-10.76166,-8.139774,0.050236452,0.0194235,-0.013696293,-0.0067131254,-0.008488629,0.0042060013,-0.0048219985,0.00094860443,-0.0012130357,-0.0008144224,-0.0044917925,0.0023612746,-0.00043049938,-0.0059005865,-0.014398926,0.010513664,-0.00075679435,0.00047521738,0.0010079567,-0.0026217096,0.0007037344,-0.0015231129,-0.00035406245,-0.0021283536,-0.0007180738,0.0010287173
JimNeidhart_15.wav,40.01,13.9,0.0466,67.15,2936.05,0.0799,-588.3332,136.053,-39.190453,33.04747,-4.6776443,5.1373224,-16.44181,-1.343211,-6.5313816,-5.2925024,-3.1905138,-8.388596,-2.456696,0.022326587,-0.010765264,-0.014440564,0.0066195633,-0.0067016995,-0.009433705,-0.012041683,0.004384153,0.00040967105,-0.008916559,-0.00020810988,0.0011254251,-0.005336827,-0.02745636,0.0059188553,0.006363474,-0.011027624,0.0006853944,-0.010219414,0.0031207462,0.0027591898,0.0023735298,-0.0010710895,-0.0017533628,0.0022596929,-0.0015242823
JimNeidhart_10.wav,17.02,6.51,0.0515,75.6,2171.14,0.0541,-600.5114,158.29393,-35.523468,21.50467,-9.793866,-8.189956,-20.4168,-6.2910604,7.1189094,-13.666565,-1.1019253,1.0321084,-1.5095501,-0.026668923,-0.016506478,-0.007519688,-0.009035685,-2.9390863e-05,-0.005127832,-0.0036083276,0.0008461953,-0.0029452103,-0.0036911191,-0.0014967915,-0.0067201876,-0.011803782,-0.0013827627,-0.0023856235,0.0010347158,-3.9326056e-05,-0.00040648904,0.00036945887,0.0027329477,0.0064953337,-0.0005807052,-0.0014655844,0.00216824,0.0005244085,0.0006290819
IanMcKellen_1.wav,90.0,27.74,0.0302,65.44,869.48,0.0218,-699.75183,181.08443,39.567326,17.260296,25.995907,12.436092,4.67981,1.8176396,-3.182668,-8.042304,-7.6361814,-4.4687123,-7.6744356,-0.0230616,-0.008530388,0.0026467836,0.002436895,0.0023868151,0.004002239,0.0060611456,0.0043610414,0.0019537162,0.0012337622,0.0007815586,0.00057207176,0.0007171659,0.0064770933,-0.003486453,-0.001825526,0.00226802,0.00040215327,-0.0007009536,0.00015661366,0.00054342573,-0.00027082858,-0.0008437609,-0.00047151648,0.000417381,0.0007539182
IanMcKellen_3.wav,90.0,14.06,0.0385,62.18,2851.72,0.0791,-561.7208,139.0202,-31.861076,43.857964,-16.816963,17.681696,-2.6291623,-2.9715657,-9.390139,-14.411799,-5.3525424,-4.6529484,-4.4301443,-0.01594855,0.012396566,0.011236913,-0.006783778,0.0023383563,0.0049485066,0.0023526067,-0.0066874865,0.0015379199,-0.0016236169,-0.0026903574,-0.0019203596,-0.00046833258,0.00023347551,0.0033602489,0.0004586829,-6.963397e-05,0.00097613205,-0.0008958442,-0.0007672247,0.00072653487,0.0023995675,-0.0021492643,4.826949e-05,-0.0006415455,-0.00010458696
StellaStevens_15.wav,31.0,5.27,0.0944,102.35,2387.63,0.0682,-572.7952,154.45367,-51.167248,43.59668,7.4143944,-2.2042038,-13.119102,-4.9331303,-9.301044,-10.927618,8.35938,-9.033279,-2.3130286,-0.042086817,-0.037437763,-0.0012790125,0.010926647,-0.0035226594,0.0037530365,0.0071699247,0.010959975,0.008157735,-0.0040897247,0.0057301805,0.010066383,-0.00547134,0.014465896,-0.00074320973,-0.00445038,0.0016513905,-0.0014235835,0.0014387016,0.0032857934,-0.0035758228,-0.00044685203,0.002614667,-0.0010155968,0.0022282752,0.002663927
IrisMurdoch_5.wav,41.02,16.51,0.0184,90.99,2962.6,0.0777,-657.5224,110.37115,-5.571597,55.74274,16.07226,19.73631,-27.302176,-15.60041,-6.6495624,-2.5723038,-3.4399986,-17.637724,2.7818515,0.0030191245,0.013141684,0.006282898,0.0033903602,0.0016767969,-0.0013864309,0.003410307,-0.0028646407,0.0010046983,-0.0047546336,-0.0036746364,-0.0017608677,-0.003575174,-0.015924307,0.009010452,0.008715476,-0.005268614,-0.0006552641,-0.003123962,0.0064228578,-7.9137564e-05,0.0026007323,-0.0023495161,-0.0012576366,0.0042650728,0.0008661736
IrisMurdoch_10.wav,58.02,31.07,0.0113,78.88,2240.5,0.0425,-690.1174,124.51368,-7.4175262,32.180534,18.324406,3.0185428,8.126274,14.260848,-8.059943,-9.593548,-1.4083241,1.6332946,3.9327168,0.03531194,0.031232296,0.0073423726,0.00044914836,-0.0044327234,-0.005406389,0.0015577741,-0.00014613313,0.00068796554,-0.004508403,-0.0027573484,-0.0014344624,-0.0013708209,0.007498301,-0.0024363806,-0.0023009349,-0.00026249036,0.00055862544,0.000774242,-0.0023597658,-0.003125039,-0.0031088144,-0.0005322157,2.694669e-05,0.00015165817,-0.0004834771
MilosForman_2.wav,82.9,38.85,0.0333,59.4,1834.74,0.0456,-690.1234,143.27782,18.846264,30.949757,-0.4032427,9.820105,5.4229803,-3.2343547,-0.25210088,-2.5504563,0.048408426,-3.723302,2.7805426,-0.02337063,-0.017401457,-0.0020750556,-0.0015913033,-0.0004041629,0.0018365922,0.0063453284,0.0059160003,0.00066426897,-0.00074054685,0.0014740304,0.0021339834,-0.0010177913,0.0017627251,0.0007366344,-0.00035991563,-0.0008997868,-0.0009852039,0.00039857335,0.0014991455,0.001218194,-0.0007021643,-0.00051094044,0.0009376211,0.00082559645,-0.00050785777
RichardGwyn_5.wav,162.0,67.51,0.031,85.62,2057.58,0.049,-696.0828,125.259834,5.232853,34.662376,0.44295907,4.7949176,3.7137697,-6.0608826,-6.0436573,-6.163049,0.16326265,-6.4270067,-5.2199883,0.02747616,0.004959854,-0.006033009,0.0013089628,-0.0062806956,-0.00055136863,-0.0029334724,-0.00042685147,-0.0040044216,-0.0013554326,-0.00056171487,-0.002983147,-0.00044882725,-0.006373767,0.0017072492,0.002901721,-0.002039682,0.0010152832,-0.0013824368,0.00060855894,0.0006514849,-0.00023211355,-0.00045691832,-0.00020570734,0.00062324427,-0.00024216712
RichardGwyn_0.wav,43.0,14.69,0.0163,71.72,2064.79,0.0479,-688.66833,134.68669,25.958832,35.150894,2.6672254,2.6619396,4.4476614,6.086793,-12.410264,-11.94883,-5.8311276,-0.7267846,-11.133061,-0.020976093,-0.008954708,-0.002160078,-0.015438452,-0.002935527,0.021182846,0.012923618,-9.7035074e-05,0.0012691068,-0.004018319,-0.009097414,-0.007605562,-0.0015332735,0.011963587,0.0028215551,0.005175677,0.0029602968,0.004397094,0.0059290365,0.0013017769,-0.00043926216,-0.0020896965,-0.0011763744,0.0010672563,-0.00066427066,-0.0007117092
Burt Bacharach_3.wav,63.0,35.5,0.0227,65.04,3131.82,0.0741,-663.21234,126.04602,19.528494,22.915997,-26.527662,11.315486,1.3994783,-3.1716318,-19.065687,0.16793056,-7.841768,-5.2615314,-1.0325484,-0.016479943,0.0065275733,0.0070145037,-0.0109380605,-0.0030724276,0.00073033513,-0.00031562682,-0.0023216014,-0.00041411255,-0.0033757396,0.0007904784,-0.0014164275,0.0019380908,-0.0045769294,-0.007356277,-0.0015664737,0.0010039484,-4.230311e-05,0.0007444299,-0.0011023516,0.0022291848,0.00091965246,-0.00023628735,0.0017648962,0.0018243039,0.0019187692
CharlesBronson_15.wav,22.0,9.14,0.0033,52.91,5310.9,0.119,-748.8216,23.010975,95.715744,95.00102,-11.039148,61.738194,-6.6979237,25.105047,-0.8621598,15.230456,3.9261782,7.9396563,3.4046667,0.097300194,0.033081,0.0130774705,0.020807087,0.0016337588,0.009007915,-0.006194452,-0.021546425,-0.0029715556,-0.029417122,-0.013021507,-0.00852011,-0.015228741,0.0766007,0.037880227,-0.022797655,-0.009408874,-0.010509531,-0.023843177,0.009049846,-0.014369089,0.007875121,0.003273719,-0.00016870277,0.00433195,-0.0071693873
CharlesBronson_10.wav,36.01,11.33,0.0074,56.47,1908.59,0.0241,-649.06366,141.76044,35.497902,45.68893,1.865815,26.642227,-4.8750777,11.073023,-1.9069041,1.6660002,0.046977185,0.0777975,1.645192,-0.049715534,-0.017270183,0.020456064,0.028905373,0.010817752,0.004136759,-0.0031096793,0.00074364437,5.921448e-05,0.00055151666,-0.0022031295,-0.0014155719,0.0012235023,-0.0028372016,-0.012805475,0.0005911951,0.0009694316,0.0017609188,-0.0039948137,0.0005463335,5.8147394e-05,0.0016275465,0.00053752866,0.0013000785,0.00045519823,-0.0019074652
Chuck norris_1.wav,71.0,24.64,0.0245,57.17,2491.05,0.0646,-616.582,141.75182,-21.923634,46.45203,8.58769,9.2490015,-5.4643087,-3.2372022,-1.8902298,-13.157164,-1.1027569,-3.4199483,-10.865758,0.015725324,0.03571906,0.00440379,-0.016774725,0.003342092,-0.0068961773,-0.0053471304,0.0026503997,0.0029418683,-0.0029431998,-0.0025355928,0.001876648,-0.0019733768,0.0007748351,-0.002976991,0.0016416584,0.0041157585,-0.004074113,-0.0018825773,0.00030481402,-0.0001382229,0.00041334212,0.0011844907,0.00030416573,-0.0010191753,0.000109811015
TerryPratchett_5.wav,64.02,38.74,0.0243,74.95,1460.05,0.0358,-747.9527,131.61313,28.511814,17.149677,6.2660484,3.1653354,5.8172064,-6.1357646,-7.4688606,0.5778737,0.19782774,-6.329173,-1.1957796,0.007329979,0.0063249785,0.0009814873,0.00046642576,0.00031928567,-0.001234037,-0.0008874312,0.00040068224,0.0006573491,0.0009590488,0.0005442055,-0.0018196299,-0.0037138315,0.0064705093,0.004257565,-0.0015954572,-0.0014358998,-0.0009791827,-0.0010346213,0.00047209123,0.0006374461,0.00011247521,0.00076326146,0.00036619775,-0.0005948371,-0.0004394604
TerryPratchett_0.wav,80.01,52.42,0.0239,63.04,2494.86,0.05,-743.2944,110.27297,17.547968,31.560926,9.766522,12.963023,9.88713,-3.7253938,-1.0901016,-2.103325,-5.0840807,-0.36353353,6.7455316,-0.03365943,-0.0036039685,0.0040778257,-0.0010270413,0.0060967193,0.0057217437,0.00021294529,-0.001071646,0.0013092655,-0.00027796422,0.000302911,0.0023102919,-0.0010068242,0.00514274,-0.0056993426,-0.0013538814,-0.0022273576,0.0006730015,0.0005391922,-0.0005170011,0.00029083766,0.0005416766,0.0011921574,0.0015468075,0.00096870685,-0.0005115746
TeresaGorman_10.wav,16.02,5.0,0.0393,86.71,1507.96,0.035,-647.4971,169.65405,12.211684,25.713036,-14.839964,-0.1898565,-5.4732666,-14.910627,0.99953896,-15.183784,-2.1895022,-2.0323453,-3.3040183,-0.0012304332,-0.01016764,-0.0067291055,0.016651187,0.027016515,0.019606,-0.00014933394,-0.0060702953,0.0011642795,0.0008656428,0.0014835726,1.6471082e-05,-0.0018573183,0.050692856,-0.0012691236,0.0014014987,-0.013659396,-0.0024508142,-0.011964631,-0.008527093,0.00081553985,-0.001375102,0.011211706,-0.000582738,0.00038601935,0.0076001766
BillBuckner_5.wav,29.02,15.5,0.0166,82.67,1045.61,0.0206,-677.95593,172.28809,20.117065,30.849419,20.52485,4.758209,9.933095,-2.3084345,-5.2928133,0.24063195,-3.369275,-3.2616212,-2.8940527,0.056764416,0.030049555,-0.011360907,-0.006399849,-0.015883954,-0.012773598,-0.0073478967,-0.010194034,-0.00035363503,0.004634236,-0.002121174,-0.0018673693,-0.00017926216,0.003597667,-0.0057398956,-0.0045221136,0.0012471315,-0.0017404644,0.0022771778,-0.00021199379,-0.0006029398,0.0018548643,-0.0012564618,-0.0014677471,0.002785047,0.0026341786
BillBuckner_15.wav,41.01,33.66,0.0112,153.35,2854.48,0.064,-678.0966,123.84164,-5.0734444,15.726389,-8.819032,0.4560183,-13.001092,-10.80864,-20.989506,-13.003425,-10.548137,-7.9260564,-2.9147613,0.10993786,0.057366215,-0.005435825,0.005198857,-0.0077988165,-0.007165882,-0.012898566,-0.00520057,-0.004808287,-0.0025399697,-0.0069886586,-0.005864901,-0.0032403448,-0.014608891,-0.008455804,0.0004243643,-0.0018110655,0.0012994098,0.0016548279,0.002399009,0.001622713,-0.0006755583,-0.0006341625,0.0006910201,0.001295646,-0.0006134089
BillBuckner_10.wav,38.0,16.71,0.0118,59.33,1708.76,0.0378,-652.2737,167.95042,-14.262289,20.564886,21.43393,3.876782,-0.05554393,-11.327087,-6.4858046,-9.203777,-5.593596,1.0959477,-3.8842432,-0.038701184,-0.018986112,-0.010925795,-0.00023019612,0.008572656,0.0074836635,0.0101462975,0.0054564714,-0.0008566614,0.00035101973,-0.0022369344,-0.0032386968,-0.002021059,0.012326516,0.0028960498,0.0081053525,-0.0028273172,0.0014324588,-0.001713937,-0.0039021843,-0.0014386709,-0.004069499,-0.00036960823,1.2041813e-06,-0.00025970826,-0.0021747903
JoeConley_0.wav,80.0,32.1,0.0276,66.5,1354.52,0.0249,-687.2785,169.94524,21.829866,11.422848,19.2657,17.668447,-0.37167457,-0.72123,4.4159684,-1.0818534,-8.170448,-4.2006984,4.5901647,-0.0015724688,-0.002328969,-0.0030195445,-0.0012911152,0.00016794604,-0.0014315046,-0.0008327131,0.00058279646,0.0006458599,0.0012191713,0.0018408565,0.00066158606,-0.000720035,0.0026934259,0.0002705019,-0.0016310294,-0.00013469547,-0.00067588466,-0.0005728613,0.00012368713,0.00064364047,0.00057755655,-9.616652e-05,1.2402298e-05,0.0010284479,0.0009165048
TonyParkes_10.wav,48.02,13.35,0.0329,94.61,2514.67,0.1025,-599.5048,142.06366,-98.94754,46.81778,66.16755,-15.340138,-18.126652,-16.847359,-0.79568857,-14.474251,-30.58912,-3.796148,-10.400752,0.08183804,0.029915862,-0.030711118,0.01553398,0.019921744,-0.00464183,-0.004689472,-0.0009888217,0.0010889928,-0.004811375,-0.010109333,-0.0031750991,-0.00029315468,0.018649276,0.003766006,-0.0061386595,0.0042271134,0.002624411,-0.0004999323,-0.00018314386,0.00051554304,0.0011347372,-0.0008261621,-0.0010191544,0.001171393,0.0011077084
TonyParkes_5.wav,33.01,11.78,0.0035,70.87,2684.46,0.0917,-592.12286,142.34148,-79.73385,65.07458,43.020164,-12.906148,-0.103159435,-22.174238,6.74993,-6.76085,-28.850765,2.8594985,-12.031121,-0.0357314,-0.02723937,0.004264401,0.0017742527,-0.011759829,-0.005481577,0.007025345,0.0069881626,0.0037608845,0.004101129,0.002575972,0.0015673497,0.0019510314,-0.0042885244,0.0017119973,0.007832618,0.0025768888,-0.0015230994,-0.0016697458,0.002097635,0.0045775548,0.0019038919,0.0016881482,0.0006225544,-0.0012353127,0.0017715724
